hour,dispatch,label,success,error,dispatch_json,freq_csv,freq_png,dispatch_seconds,tds_seconds,total_seconds,init_mode_used,retry_note,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz
18,1,h18d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d1_frequency.csv,,,,,,,900,899.0,-0.0297134052152459,294.0,0.2174016158936842,2.0,-0.0030165468948273,0.008532967987685313,0.014877369055861105
18,2,h18d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d2_frequency.csv,,,,,,,900,899.0,-0.0375778309662577,286.0,0.2255762371179637,2.0,0.0068655621962498,0.008509650398060651,0.015072447760724066
18,3,h18d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h18d3_frequency.csv,,,,,,,900,899.0,-0.0288841765140013,434.0,0.0290776385802349,574.0,-0.0012311109335105,0.007261345135215209,0.008976991970350996
19,0,h19d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d0_frequency.csv,,,,,,,900,899.0,-0.0740283198984514,2.0,0.0283072582380228,834.0,0.0034000091290398,0.007505116873331673,0.009868875734898613
19,1,h19d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d1_frequency.csv,,,,,,,900,899.0,-0.0418519328975164,2.0,0.0257995926118725,571.0,-0.006085761738217,0.007006133800354821,0.00886356853194335
19,2,h19d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d2_frequency.csv,,,,,,,900,899.0,-0.0302098313225407,145.0,0.0258481783209418,893.0,0.0123692233989469,0.007108935711824016,0.008983974856486556
19,3,h19d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h19d3_frequency.csv,,,,,,,900,899.0,-0.1393005342416775,2.0,0.0287684494855211,470.0,-0.0064184741118089,0.007856440950258534,0.012024160488567682
20,0,h20d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d0_frequency.csv,,,,,,,900,899.0,-0.0308612592693124,475.0,0.0259474256898517,75.0,0.0037807774829401,0.007022539373761697,0.008895047934381133
20,1,h20d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d1_frequency.csv,,,,,,,900,899.0,-0.031871393564129,303.0,0.0274324621484689,214.0,0.0126151285505349,0.0068350185524873475,0.00874321317788201
20,2,h20d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d2_frequency.csv,,,,,,,900,899.0,-0.0935537265496955,2.0,0.0304439831676539,553.0,0.0085770733093371,0.007596126754876187,0.010541340329364293
20,3,h20d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h20d3_frequency.csv,,,,,,,900,899.0,-0.1399800803079887,2.0,0.026284298941599,154.0,-0.0047961430633547,0.007517551925481155,0.011488139750492734
21,0,h21d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d0_frequency.csv,,,,,,,900,899.0,-0.029627586617118,439.0,0.1441147943545662,2.0,-0.0035130390718252,0.00801239393981587,0.011864717536033405
21,1,h21d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d1_frequency.csv,,,,,,,900,899.0,-0.0284560964561131,380.0,0.0249992111306607,641.0,0.01345180663888,0.007108212740634953,0.009004432369452316
21,2,h21d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d2_frequency.csv,,,,,,,900,899.0,-0.0689733336534081,2.0,0.0303282179328956,274.0,-0.0040869185491976,0.007056005566479567,0.00926263343164985
21,3,h21d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h21d3_frequency.csv,,,,,,,900,899.0,-0.0914870811337231,2.0,0.0305591346295797,412.0,0.0143175301705156,0.007822713720658854,0.01050775665027434
22,0,h22d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d0_frequency.csv,,,,,,,900,899.0,-0.0393584058239016,2.0,0.026082977545192,354.0,-0.0157528431300213,0.007118456737749085,0.008979270659333013
22,1,h22d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d1_frequency.csv,,,,,,,900,899.0,-0.0364561025672505,2.0,0.0300813729269266,549.0,0.0049846598004954,0.007348607179356913,0.009233419370189776
22,2,h22d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d2_frequency.csv,,,,,,,900,899.0,-0.0276148063720826,756.0,0.0282602917770091,752.0,-0.0042752413801139,0.007223726534359937,0.00898735948533958
22,3,h22d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h22d3_frequency.csv,,,,,,,900,899.0,-0.0259769218425387,672.0,0.02731649542691,2.0,-0.0069444111723182,0.006751575740719159,0.008435201037103969
23,0,h23d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d0_frequency.csv,,,,,,,900,899.0,-0.0266291348391556,630.0,0.0301301408207566,537.0,-0.0056427107093526,0.0070026415202262314,0.008819814867096092
23,1,h23d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d1_frequency.csv,,,,,,,900,899.0,-0.0301822609610002,100.0,0.0888808234151827,2.0,0.0006908008852812,0.00742299478631891,0.009914474539364528
23,2,h23d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d2_frequency.csv,,,,,,,900,899.0,-0.0287421581481006,90.0,0.0581662566118046,1.0,0.0023990249300709,0.007176838829810065,0.009335997930774184
23,3,h23d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625/h23d3_frequency.csv,,,,,,,900,899.0,-0.0290828114789176,370.0,0.0405835932064757,3.0,-0.003235854578294,0.007040289414275263,0.008885571199043046
