time_s,freq_dev_hz
0.0,0.0
1.0,-0.009670656944811284
2.0,-0.01030067888160513
3.0,0.0035785450153813514
4.0,0.0025430433746143066
5.0,-0.001248619457461242
6.0,-0.00537766454175248
7.0,0.002306699985714644
8.0,-0.013483697186529309
9.0,-0.027677651978228468
10.0,-0.021575827837236883
11.0,0.0021292924677052127
12.0,-0.008961280043304765
13.0,-0.013694748023529435
14.0,-0.01975580923827991
15.0,-0.018400086348315803
16.0,-0.031934777984947704
17.0,-0.025998077384576934
18.0,-0.014223847604057926
19.0,-0.015683229634793072
20.0,-0.030639598324873063
21.0,-0.03446035453106511
22.0,-0.022838214370264343
23.0,-0.018974207650035435
24.0,-0.026342299504025224
25.0,-0.030960601945684285
26.0,-0.029554698458982287
27.0,-0.03567416439671067
28.0,-0.04158031021021413
29.0,-0.03920636843712133
30.0,-0.03915452577335943
31.0,-0.04787949884681231
32.0,-0.048481268055842186
33.0,-0.04817306130286303
34.0,-0.05008809184032348
35.0,-0.05164031296246652
36.0,-0.05611861569685184
37.0,-0.05958093814898646
38.0,-0.06321570098348772
39.0,-0.06015768749819239
40.0,-0.049492653411566945
41.0,-0.039617640110625185
42.0,-0.050094071645521154
43.0,-0.05422235328459202
44.0,-0.05843818241603849
45.0,-0.07270941641418505
46.0,-0.05411801225811974
47.0,-0.05625361467904488
48.0,-0.0593285785759079
49.0,-0.07219822696558742
50.0,-0.06723823456782574
51.0,-0.06801174048058023
52.0,-0.07020661129417238
53.0,-0.07367824145268598
54.0,-0.0730717126566649
55.0,-0.07299951617818934
56.0,-0.07763307094345251
57.0,-0.07254551956700439
58.0,-0.0827827213837784
59.0,-0.07333265794939203
60.0,-0.07249243226273183
61.0,-0.06315692145686169
62.0,-0.07781163676977121
63.0,-0.07784163702107438
64.0,-0.0888609877136215
65.0,-0.09416126604597341
66.0,-0.09568167344068401
67.0,-0.09175627759226757
68.0,-0.07723756460499942
69.0,-0.07799922439114093
70.0,-0.09401566134605632
71.0,-0.10234359067641918
72.0,-0.09104550912024223
73.0,-0.0783027266197367
74.0,-0.10056672448623516
75.0,-0.09584603915929968
76.0,-0.09456002435669131
77.0,-0.10679946328342904
78.0,-0.09341097962308975
79.0,-0.09908861015247794
80.0,-0.0956785461832177
81.0,-0.09141926570180647
82.0,-0.09446886140539679
83.0,-0.09191407305790156
84.0,-0.10992908788113098
85.0,-0.09843747512324308
86.0,-0.10156730266594582
87.0,-0.1152690924757227
88.0,-0.11164080134614673
89.0,-0.0983053131794609
90.0,-0.11481924700559532
91.0,-0.12687003491200777
92.0,-0.11319026458322945
93.0,-0.09091642726942739
94.0,-0.09560621771675493
95.0,-0.10408907940468115
96.0,-0.11051335339851143
97.0,-0.11755492797533185
98.0,-0.11850092314329208
99.0,-0.11854661377477038
100.0,-0.11414193945182616
101.0,-0.1094065897537333
102.0,-0.11414205621628426
103.0,-0.11665007503534275
104.0,-0.13412796156454965
105.0,-0.13575673401141186
106.0,-0.1257420186851288
107.0,-0.12514948677557758
108.0,-0.11255337219985728
109.0,-0.11250506753329725
110.0,-0.11173852308482113
111.0,-0.11870853601328779
112.0,-0.12020687771411964
113.0,-0.11527878614429721
114.0,-0.11012573639353151
115.0,-0.1241513144110673
116.0,-0.1318335051304209
117.0,-0.12598790638446378
118.0,-0.12625924883439277
119.0,-0.1402895353271516
120.0,-0.12375086632650856
121.0,-0.12430718606032842
122.0,-0.13270560469703652
123.0,-0.13996500600041317
124.0,-0.1234361142731144
125.0,-0.12672359945816503
126.0,-0.13160404917721635
127.0,-0.14457154835181063
128.0,-0.13671742259190545
129.0,-0.1391783831865001
130.0,-0.14837734288225102
131.0,-0.15595040934221593
132.0,-0.12592101190763927
133.0,-0.10607655934038229
134.0,-0.12513427321202863
135.0,-0.14457086221347115
136.0,-0.15129186761647873
137.0,-0.14239657584696586
138.0,-0.1431995249115503
139.0,-0.15235351043536793
140.0,-0.14601013747959302
141.0,-0.1230438775531173
142.0,-0.12601401249617616
143.0,-0.13892657189481517
144.0,-0.14390685074830545
145.0,-0.14765662892373133
146.0,-0.1494583378481651
147.0,-0.15499571967465542
148.0,-0.1505584183924502
149.0,-0.13852779310068897
150.0,-0.13297748311347002
151.0,-0.13915379613551826
152.0,-0.14459280520454199
153.0,-0.14924655085248428
154.0,-0.1511121605232124
155.0,-0.16789436979795624
156.0,-0.1446731770566556
157.0,-0.1393229447471489
158.0,-0.15655503940514626
159.0,-0.15074382327116664
160.0,-0.1406307327461831
161.0,-0.13430830636554925
162.0,-0.14746087774291317
163.0,-0.1484342475321765
164.0,-0.1600730061243083
165.0,-0.15487517592614575
166.0,-0.14969236442765377
167.0,-0.15955149987785466
168.0,-0.14814789953989882
169.0,-0.15399944707624957
170.0,-0.1408003495171184
