label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz
h5d2,h5d2,5,2,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h5d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h5d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_checkpoints_v2/57b7d87c0b08/end_h5d1,57b7d87c0b08,0.03,0.01,4,first,1,0,midpoint_trajectory,0,checkpoint,1798.0,2697.0,-341.4370671337266,3.412823551921445,-308.446414514502,3.085414656899106,900,899.0,-0.0238576434215787,776.0,0.045001583387835886,52.0,-0.010561241622195627,0.01166572736483497,0.014370864757964733
