label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz
h5d0,h5d0,5,0,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h5d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h5d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/trajectory_chain/day_h5_midpoint_v2/h5d0_frequency.png,,57b7d87c0b08,0.03,0.01,4,first,1,0,midpoint_trajectory,0,cold,0.0,899.0,0.0,0.0,-377.83265558341196,3.778581231852156,900,899.0,-0.20839902197101523,363.0,0.013053256955704029,828.0,-0.0028297335338867136,0.09346547196732612,0.1162391405964998
