variant,time_s,freq_dev_hz,pvd1_fdev_mean_hz,pvd1_db_sum,pvd1_pref_sum,pvd1_pext_sum,pvd1_psum_sum,pvd1_pe_sum,esd1_fdev_mean_hz,esd1_db_sum,esd1_pref_sum,esd1_pext_sum,esd1_psum_sum,esd1_pe_sum,dg_db_sum,dg_pe_sum,dg_psum_sum
current_off,0.0,0.0,0.0,0.0,5.503679107488532,0.0,5.503679107488532,5.503679107488532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.503679107488532,5.503679107488532
current_off,1.0,0.015522994126357936,-0.015499863812294328,0.0,5.5083247927109245,0.0,5.5083247927109245,5.50832335204379,-0.01550444140806299,0.0,0.0,0.0,0.0,0.0,0.0,5.50832335204379,5.5083247927109245
current_off,2.0,0.017151404004791537,-0.01715752746763418,0.0,5.52842563825586,0.0,5.52842563825586,5.528443797575429,-0.01715432694942249,0.0,0.0,0.0,0.0,0.0,0.0,5.528443797575429,5.52842563825586
current_off,3.0,0.009771897471759772,-0.009772888431337293,0.0,5.497617167900684,0.0,5.497617167900684,5.497585409696614,-0.009773021934693874,0.0,0.0,0.0,0.0,0.0,0.0,5.497585409696614,5.497617167900684
current_off,4.0,0.0012054377268500005,-0.0012088015789349612,0.0,5.5038561973531115,-0.008080643743433511,5.49577555360968,5.495772707571723,-0.0012079799985602788,0.0,0.0,-0.00010033789784286547,-0.00010033789784286547,-0.00010033768740767897,0.0,5.495672369884315,5.495675215711837
current_off,5.0,-0.010882497916029354,0.01086562330365335,0.0,5.506372555419373,-0.008080643743433511,5.498291911675938,5.498300883810562,0.0108676423787028,0.0,0.0,-0.00010033789784286547,-0.00010033789784286547,-0.00010033822927396016,0.0,5.498200545581288,5.4981915737780955
current_off,6.0,-0.002132393719767034,0.002144398895636409,0.0,5.508303376480536,-0.008080643743433511,5.500222732737101,5.500224175443254,0.002138465221580844,0.0,0.0,-0.00010033789784286547,-0.00010033789784286547,-0.00010033800952421947,0.0,5.50012383743373,5.500122394839258
current_off,7.0,-0.00609661900450309,0.006086425868658683,0.0,5.518003785652122,-0.008080643743433511,5.509923141908691,5.50993908891447,0.006096236318564121,0.0,0.0,-0.00010033789784286547,-0.00010033789784286547,-0.00010033830852643173,0.0,5.509838750605943,5.509822804010848
current_off,8.0,0.00633756569083932,-0.006326571444524864,0.0,5.516430742168658,-0.005140624532005429,5.51129011763665,5.511284821627931,-0.006339524766180249,0.0,0.0,-6.383148119356672e-05,-6.383148119356672e-05,-6.383129970163165e-05,0.0,5.511220990328229,5.511226286155457
current_off,9.0,-0.0033686870341886888,0.0033499498124216417,0.0,5.510245404293798,-0.005140624532005429,5.505104779761794,5.505101873926336,0.003360476793550282,0.0,0.0,-6.383148119356672e-05,-6.383148119356672e-05,-6.38315326131971e-05,0.0,5.505038042393723,5.505040948280601
