time_s,freq_dev_hz
0.0,0.0
1.0,-0.04790942247184349
2.0,-0.06329666715968463
3.0,-0.05719614866098732
4.0,-0.04538016695164071
5.0,-0.045713157168694174
6.0,-0.032651358641673234
7.0,-0.03562839463016054
8.0,-0.024689139363978096
9.0,-0.03496334262454104
10.0,-0.053207500305318955
11.0,-0.03293378246159717
12.0,-0.03806211348245325
13.0,-0.029989757239183845
14.0,-0.017666639768152415
15.0,0.07867663399463876
16.0,0.10937132650992165
17.0,0.07340650364692891
18.0,0.040469410063841416
19.0,0.027523339785751055
20.0,0.0485743535035521
21.0,0.040231969353707875
22.0,0.04191053525403721
23.0,0.026681041514686754
24.0,0.0324345599522724
25.0,0.025591666113720102
26.0,0.032312849662412546
27.0,0.0399483202257489
28.0,0.02473914995456017
29.0,0.015466641236057121
30.0,-0.08937193113255582
31.0,-0.11082989357361628
32.0,-0.10952323075628989
33.0,-0.08089747443930317
34.0,-0.06939232094006043
35.0,-0.05111873604264572
36.0,-0.043797142009722734
37.0,-0.05299128363100758
38.0,-0.046083118415052304
39.0,-0.04953556673977122
40.0,-0.04642977280151506
41.0,-0.05488245559885474
42.0,-0.0447034543650604
43.0,-0.04359598803114206
44.0,-0.033353320261271246
45.0,0.11711148128522364
46.0,0.18355876025804907
47.0,0.15628327399188624
48.0,0.10885553265871817
49.0,0.08376936395516843
50.0,0.0623368395742796
51.0,0.0615415400178021
52.0,0.05366684784935405
53.0,0.055052330513376546
54.0,0.0642492967180619
55.0,0.06019567268635395
56.0,0.050047998331423926
57.0,0.05918518304756315
58.0,0.06776948479448208
59.0,0.05801496901860492
60.0,-0.1925635722123631
61.0,-0.27621252285009446
62.0,-0.2123802988887169
63.0,-0.14250393850273824
64.0,-0.11847628393781617
65.0,-0.09024243021003686
66.0,-0.082708219130192
67.0,-0.09274021199006555
68.0,-0.08569708734757597
69.0,-0.08780274712714142
70.0,-0.0761449014483051
71.0,-0.07802777123688154
72.0,-0.09623111354049474
73.0,-0.08061475696052867
74.0,-0.08645436201939916
75.0,0.2613054786392155
76.0,0.3012638183448768
77.0,0.2858690809233755
78.0,0.25547338765477434
79.0,0.19383598814550762
80.0,0.16454759068497804
81.0,0.14973438956132679
82.0,0.1315873311941118
83.0,0.12795301453136343
84.0,0.1315166720404637
85.0,0.1364157809616584
86.0,0.13906209877287523
87.0,0.12131778401601512
88.0,0.12315336218723605
89.0,0.1305266126394411
90.0,-0.6152940260626627
91.0,-3.7564792671501257
92.0,-6.518570427518995
93.0,-9.044656416343964
94.0,-11.37379901273417
95.0,-13.518323512062882
96.0,-15.522269658593704
97.0,-17.393404584077377
98.0,-19.146743877804518
99.0,-20.784797834390023
100.0,-22.335628116992737
101.0,-23.81302990500612
102.0,-25.229602671674066
103.0,-26.570339081882544
104.0,-27.86801919744382
105.0,-29.139025519541274
106.0,-30.35097374020084
107.0,-31.53065743909781
108.0,-32.70587684125219
109.0,-33.83192883051507
110.0,-34.91965568783722
111.0,-35.999649663532516
112.0,-37.08038280051915
113.0,-38.142533675694935
114.0,-39.171741836969915
115.0,-40.199812528324216
116.0,-41.21399740115655
117.0,-42.227892842579365
118.0,-43.221997200198885
119.0,-44.21794603703585
120.0,-45.22261411593441
121.0,-46.1817735297661
122.0,-47.160615997550316
123.0,-48.14625002045739
124.0,-49.10267097244025
125.0,-50.060227432397106
126.0,-51.019180618657124
127.0,-51.973165774781954
128.0,-52.92402758347479
129.0,-53.87706679051821
130.0,-54.840605551755445
131.0,-55.810355642756925
132.0,-56.778096407042696
133.0,-57.7417430464548
134.0,-58.71195265996042
135.0,-59.684335390454194
136.0,-60.63892716105708
137.0,-61.60238186296692
138.0,-62.557487231237495
139.0,-63.50494750325653
140.0,-64.45272868012154
141.0,-65.4103081401274
142.0,-66.37322529770037
143.0,-67.32826722582811
144.0,-68.27288028346852
145.0,-69.21516934342071
146.0,-70.14442853273559
147.0,-71.09249485962124
