Time,Load,PV,Wind
65,0.7304439838832717,0.0005878492718266,0.7231308679649384
66,0.7290113999009438,0.0006702326799132,0.7256098421005196
67,0.7300826090882392,0.0,0.7246705014244175
68,0.7294363783832181,0.0013111978608209,0.7237057724663103
69,0.7284252887713883,0.0,0.7235971256879374
70,0.7294274702993251,0.0,0.7262578287648934
71,0.7305997774281059,0.0,0.7247220800456298
72,0.7290215809903531,0.0004048274745047,0.7243936904296467
73,0.7306177168531002,0.0002022421676075,0.7250454414284944
74,0.7264289942610195,0.0001418059584018,0.7261651600270052
75,0.7298663080373077,0.0,0.7281391252912259
76,0.7291271187689938,0.0,0.7227887183952018
77,0.7287367305181129,0.0,0.7244375285474237
78,0.7291231648129375,0.0,0.7251546859111795
79,0.7270395012896241,0.0,0.724356580554705
80,0.7288030644842107,0.0,0.7250457574706672
81,0.7293755151113832,0.0,0.7254305917768405
82,0.7304919627524361,0.0,0.7244832532569929
83,0.7284914646572441,0.0,0.7253319447128709
84,0.7281969074404477,0.0011248972111863,0.7237477339988155
85,0.7284993101675795,0.0005093320811885,0.7240868716874799
86,0.7299121354966893,0.0,0.7257595557660448
87,0.7293211506564701,0.0,0.7255954950502003
88,0.7284583055108665,0.0019659366177941,0.7264273646275837
89,0.72949699931557,0.0,0.7257036238639096
90,0.729076475599628,0.0,0.7261692655687515
91,0.7299437092086359,0.0,0.7248611190517947
92,0.7282686772920488,0.0,0.7235796402527143
93,0.7286387344071517,0.0,0.7240065074597085
94,0.7285699545684403,0.0001036896823044,0.7260037671058222
95,0.7274942139412636,0.0013357442280596,0.7258873592016664
96,0.7292495153342835,0.0,0.7263858147252251
97,0.7292101164972219,0.0004572158507075,0.7259146702039061
98,0.7289498408495076,0.0010569529160521,0.7253872836302642
99,0.7287058064273132,0.0005195011986153,0.7264583842317014
100,0.727520688986461,0.0011037372461931,0.7253498008869973
101,0.7285110805735694,0.000606370948737,0.7244177174951489
102,0.728584677547631,0.0,0.7250421821891306
103,0.7281207809627593,0.001864868227331,0.7265770890730531
104,0.7287574386881381,0.0005890160553022,0.7249371873257151
105,0.7293184414244418,0.0023534492587827,0.7244299898508529
106,0.730796242636661,0.0,0.7261719367815029
107,0.7290803007161054,0.0024591750995692,0.7241817357395277
108,0.7291589394618195,0.0009325210771491,0.725930501307019
109,0.7288226093231537,0.0005394352852476,0.7265299970365584
110,0.7269739501914441,0.0,0.7235577803983274
111,0.7288618736991171,0.0008103255442977,0.7248376912877583
112,0.7289442839523305,0.0012669587569822,0.7255976752755559
113,0.7313429620226979,0.0,0.7256972975120294
114,0.7286830251132546,0.0006390721594193,0.7258573158554541
115,0.7291725995881925,0.0,0.725501981311248
116,0.7288320066439768,0.0006466697686929,0.7248565851415582
117,0.7276937065438857,0.0,0.7244863349864697
118,0.7300008735638435,0.0013401135953211,0.7259961519684233
119,0.7296056499498382,0.0,0.7250988424909038
120,0.7296404150320177,0.0008187027109742,0.7251653644419241
121,0.7279368820260665,0.0010353090945084,0.7247636678124142
122,0.730246059186103,0.000368002277976,0.7258719156923057
123,0.7274384092066799,0.0,0.7272666077248116
124,0.729424112757578,0.0007019728410622,0.7254450027009749
125,0.7310247066838933,0.0,0.7249924962608576
126,0.7278407101272582,0.0002589276457134,0.726313027794475
127,0.7282619441170916,0.0,0.7269754065908015
128,0.7289248886060875,0.0,0.725282915711752
129,0.7283187569811891,0.0001274732341504,0.725496053670753
130,0.7272685645985447,0.0,0.7251057328700519
131,0.7288847863987225,0.0003689574986228,0.7247149354974802
132,0.7277509151044959,3.304977646676156e-05,0.7246262286080011
133,0.7292838066431626,0.0,0.7264045486660424
134,0.7278877853725991,0.002202364062413,0.7244081764431487
135,0.7303541394061559,0.0,0.7252146598481257
136,0.7280179471031077,0.0001488556277581,0.7275429461479526
137,0.7284761342735437,0.0019472941702417,0.7245174201886045
138,0.7296087084014247,0.0,0.7251706145172246
139,0.7275613222619266,0.0009088290650766,0.7250044114329111
140,0.7290166419072701,0.0,0.7248833498165567
141,0.7300933201212539,0.0,0.7247687765941013
142,0.7271756895267157,0.0004652362049991,0.7260220847114983
143,0.7289648020141148,0.0012152829666329,0.7247604291161456
144,0.7290370463441365,0.0,0.7232633530202015
145,0.7295559818159709,0.0003248022499532,0.7251812908423882
146,0.727534203627621,0.0,0.7254326033190714
147,0.7274476931197202,0.000713937998744,0.7241107242464295
148,0.729287086692727,0.0010384288372913,0.7228622220524367
149,0.7290591251946488,0.0007367404989587,0.724141584728694
150,0.729009628766067,0.0,0.7263506295606097
151,0.7291025795195237,0.0,0.7245710217592795
152,0.7280731019827537,0.0,0.7260625017051453
153,0.7289823757957986,0.0,0.7255349894142074
154,0.7290401899662419,0.0005829300197749,0.7258160418625476
155,0.7280297614692224,0.0014820467824286,0.7233411629493097
156,0.730606882792699,0.0,0.72549137407395
157,0.7292119365967715,0.0005919249436632,0.7251591912657545
158,0.7275437955729626,0.0,0.7262461815885769
159,0.7293886480731046,0.0013251244041841,0.725198749033657
160,0.727754408188549,0.0010805948215577,0.7268218834770754
161,0.7295131698568242,0.0,0.7267185700595963
162,0.7298816762263948,0.0008339416311436,0.7251186362713015
163,0.7278993937233411,0.0009060745599738,0.7260843307845127
164,0.7296804475652426,0.0,0.7250382837394731
165,0.7291268477572403,0.0005637526935469,0.7241425963650192
166,0.7295331223846039,0.0,0.7237934214313517
167,0.7306048506015689,0.0001928731098524,0.7251213374245021
168,0.7284596648972176,0.0,0.7251264377989582
169,0.7279483122431685,9.764043323366976e-05,0.7255696069914943
170,0.7278095293722059,0.0009891883379194,0.7262176021483258
171,0.7278802289111714,0.0,0.7276582409439125
172,0.7286159328810283,0.0,0.7233893341925095
173,0.7290311819595646,0.0,0.7242453540549676
174,0.7289637161783835,0.0011742236821646,0.7240185657191446
175,0.7295112040223951,0.0,0.7250982944692042
176,0.7286940180595424,0.0,0.7262064612722539
177,0.7301315456391273,0.0012357898038665,0.7252282328764825
178,0.7284103501230376,0.0014533497852297,0.7261106173878625
179,0.7313921715171706,0.0007613485713885,0.7249281093307218
180,0.7292946650926516,0.0004768259416861,0.7255012560302763
181,0.7278097955947731,0.0010698246901089,0.7242705472164176
182,0.7275941507045369,0.0,0.7247677463990465
183,0.7291456056692499,0.0007613726038416,0.7260977967669077
184,0.7284377605200895,0.0,0.7271700991134135
185,0.729373313850916,0.0016871207781462,0.7254760287209174
186,0.729130641032806,0.001111903779836,0.7259612963086537
187,0.7285826645469843,0.0007272564724114,0.7244223849693242
188,0.7278067897929814,0.0,0.723838310584571
189,0.7271368263377725,0.0007622425628465,0.725730578010061
190,0.7282032486618,5.024772735632665e-05,0.7270489601009443
191,0.729504252459599,0.0,0.725367967587074
192,0.7288600374608145,0.0006537343051068,0.7260468147738973
193,0.7273982949893809,0.0,0.7274079969168714
194,0.7288153047453527,0.0009555584338596,0.7256614293195671
195,0.729025531250639,0.0,0.7262436958056849
196,0.7277544464861178,0.0008016268965085,0.72529306833478
197,0.7287901190796731,0.0,0.7252009029015487
198,0.7286926927435821,0.0,0.7268870793898264
199,0.7274896037787141,0.0005226961245339,0.7249906598896784
200,0.7289884514883016,0.0009394436438553,0.7268944270831929
201,0.7291895387057302,0.0,0.72386145759959
202,0.7297098954739459,0.0,0.7256810329472293
203,0.7296787363342141,0.001090685654572,0.724829988889919
204,0.7272453549656307,0.0019700073690717,0.726312403482353
205,0.7276832893450813,0.0,0.7268669615378053
206,0.7291342397036138,0.0,0.7265865068103664
207,0.729131080438726,0.0015894957337652,0.727410009758951
208,0.7291304322255284,0.0,0.7226352423338686
209,0.7324662060812857,0.0,0.7247109706818973
210,0.7291824551527327,0.0001269323091381,0.7250054220768865
211,0.7297452203336289,0.0020134532633435,0.7242868597889844
212,0.7295617465083502,0.0007263169906165,0.7278721522864932
213,0.7292572260475713,0.0008493362609101,0.7261952795358949
214,0.7282886556030338,0.0002305325506549,0.7247695963744671
215,0.7293609841195761,0.0005457278298485,0.7238069084113706
216,0.7278272797359538,0.0017660844989478,0.726358584901802
217,0.7283613763951601,0.0,0.7258244400506841
218,0.7281109215054795,0.0008288424488824,0.7246615638667705
219,0.7286762492441036,3.408783583519175e-05,0.7281650983722417
220,0.7309071237227994,5.750444685121561e-06,0.7254527522747086
221,0.7267232900149428,0.0,0.7251448558528544
222,0.7292749054493177,0.0004895714811249,0.7273874110448869
223,0.7269740194391622,0.0006509529139284,0.7263634166092525
224,0.728112893495971,0.0,0.7256928611480854
225,0.7296718660101364,0.0015159245408141,0.7269573813245097
226,0.7286452854836731,0.000152070134642,0.7258080638866713
227,0.727501350738057,0.0,0.7265566209712797
228,0.7278618818581349,0.0006185384383261,0.7250668129560419
229,0.7292548733677383,0.0,0.7247616296029937
230,0.7278429990384951,0.0014971759771126,0.7244984754283037
231,0.7287879143112028,0.0019448241056518,0.7272376237856869
232,0.7286151176129333,0.0010759094669906,0.7243365730178772
233,0.7279160354768323,6.818506617235358e-05,0.7257239849992767
234,0.7307096699651721,0.0006696870644665,0.7265537799923321
235,0.7291977349495734,0.0,0.724402160234577
236,0.7265367633920063,0.0006814049921326,0.7266447248135701
237,0.728746450344842,0.0,0.7274520643320892
238,0.7278962996167129,0.0019483205180016,0.7268523809302374
239,0.7294086094676862,0.0,0.7260614687632119
240,0.7277617454458658,0.0,0.7250156144440916
241,0.7284448645757453,0.0,0.7257961974644033
242,0.7290713443830009,0.000661047834279,0.7267607141538175
243,0.7294388683849988,0.0023862820093106,0.7251702732926011
244,0.7273795728705813,0.0,0.725200068770949
245,0.7282521241286043,0.0001313374314049,0.7256912169059643
246,0.7281184361400926,6.789029215178324e-05,0.7263080134441494
247,0.7279468083054882,0.0,0.725283750414613
248,0.7303723478651513,0.0,0.7281325331607063
249,0.7290186314226395,0.0,0.7253944699710342
250,0.7273595218441518,0.0015961941719226,0.7240526281877895
251,0.7295450238323499,0.0,0.7282654373034727
252,0.7307560741691159,0.0,0.7257975518365216
253,0.7296731393194628,0.0,0.7265584368863722
254,0.7271280601797658,0.0012873310752392,0.7261858086574106
255,0.728169952159662,0.0005842645623748,0.7258503523208114
256,0.7299278534685231,0.000579637794526,0.7271369581133537
257,0.727960028940526,0.0016875487775479,0.7265113765101245
258,0.7291182739210992,0.0011107386505834,0.7266666778784456
259,0.7294558446331907,0.0,0.7264221894416379
260,0.7277610361949916,0.0,0.7267799048296416
261,0.7286351973973161,0.0005033027583798,0.724809593983488
262,0.7254602115001172,0.0002580498061655,0.7264015237862567
263,0.7276838472856602,0.0006245404777076,0.7274590045040386
264,0.7284624228624096,0.0027521935016384,0.7268493678311387
265,0.7274739639186462,0.0,0.7257950025467523
266,0.730360914491351,0.0,0.7279182682544416
267,0.727305117896267,0.0,0.7279703653764734
268,0.7283019708743389,0.0009902742023426,0.7257817334169456
269,0.7288795120251302,0.0,0.7268651175865585
270,0.7301968008237185,0.0,0.7285298240934843
271,0.7273264214702814,0.0,0.7271182845922779
272,0.729932203460424,0.0,0.7269432734035695
273,0.7287860288560969,0.0,0.7266488241168528
274,0.7278010432308376,0.0,0.7251948918406493
275,0.7292514114429571,0.0006616086458118,0.7278642111868988
276,0.7289951237510756,0.0007865245368167,0.7264109972046909
277,0.7282026032651516,0.0001977286060635,0.726807680400717
278,0.7288793783141087,0.0,0.7276565779979617
279,0.7284310187190652,0.0002477233855534,0.7261340150297011
280,0.7289366057479865,0.0001179979201809,0.7251753696722161
281,0.7294919751640646,0.0,0.7258872492252981
282,0.7304226173924973,0.0,0.7260111774347293
283,0.7276055411643333,0.0002827527362009,0.7271150812816761
284,0.7309831461246248,0.0,0.7261332529450865
285,0.7269047810372542,0.0009524305126955,0.724639843431339
286,0.7287118398285495,0.0,0.7249755135421798
287,0.7294586982168778,0.0024173469793042,0.7258394371896785
288,0.7291581289649366,0.0021426208082236,0.726270673745988
289,0.7282611936641892,0.0,0.7260254005383233
290,0.7286825270204609,0.0,0.7260937188463447
291,0.7284044044229675,0.0,0.7266748807525891
292,0.7283147966874904,0.0012825304910983,0.7270488318001644
293,0.729760519628264,0.0,0.7251246993649587
294,0.7292746891040163,0.0004628675369189,0.7276929310905793
295,0.7282315201095989,0.0001201470287344,0.7268226864155374
296,0.729830785667101,0.0006409192561711,0.7255868348669918
297,0.7292452413993528,0.0005695911617501,0.7257397712704516
298,0.7297575600841233,0.0,0.7281998188847563
299,0.7295810828940164,0.0015220383347982,0.7259338314958891
300,0.7281292151279789,0.0005779839032751,0.7265678253184501
301,0.7284022732014968,0.0012503948528032,0.7266216129405292
302,0.7297133441914937,0.0,0.727427488906554
303,0.7295800171964806,0.0,0.7252496049585014
304,0.7289523416817598,0.0027494310322786,0.7258175729032157
305,0.7290941670037095,3.167363652404964e-05,0.7263199138816528
306,0.7302581008608658,0.0013223114000714,0.727993479708439
307,0.7283924609209185,0.0,0.7251313557378467
308,0.7295347260356011,0.0004265114657923,0.7275459214986727
309,0.7287890323466738,0.0,0.7270989796825289
310,0.7287771401405573,0.0016076799315641,0.7267682095610765
311,0.7300971945404485,0.0,0.7286660563566646
312,0.729827430382126,0.0,0.7265402211037861
313,0.7298191200138154,0.0006484850518436,0.7285061559009604
314,0.730314685529646,0.0,0.7264005322046055
315,0.729033806908801,0.0001962242862526,0.7252260708930094
316,0.72969835238314,0.0,0.7280101122488561
317,0.7287097289999285,0.0002091445152279,0.726124361693043
318,0.729347758453687,0.0,0.7271026442699774
319,0.7288970453915077,0.0019045466811658,0.7293473010381643
320,0.7291277807555449,0.0005315355903755,0.728783951065342
321,0.7296295381606658,0.0,0.7267380218890074
322,0.7282197567966722,0.0,0.7266967647175626
323,0.731133961100268,0.0,0.7284028022975175
324,0.7280391527877594,0.0,0.7273787016702926
325,0.7278345779011481,0.0014882768620135,0.728121738787435
326,0.7302104737321128,0.0,0.7286325665304587
327,0.7298476218972524,3.1617506743387844e-05,0.7279935291560021
328,0.7296836753650183,0.0006702643517197,0.7267613554179592
329,0.7296914974019073,0.0028595759075292,0.7286182083204638
330,0.7290545014644728,0.0,0.7283193550365494
331,0.7281730902105107,0.0017302841636324,0.7271549845320743
332,0.7291497454848671,0.0,0.727444693235733
333,0.7284003755598379,0.0010451057956824,0.7275592037768841
334,0.7300562533494446,0.0,0.7300796820694623
335,0.7289376725792015,0.0008699418455355,0.7277251236856421
336,0.7282628291085879,0.0,0.7279660814803711
337,0.7287705368084041,0.0009812641131292,0.7272691739872889
338,0.7295084504490096,0.0008751662107175,0.727211159077699
339,0.7285353907866067,0.0006953750755523,0.7267670683285379
340,0.7282804912885209,0.0004969925790418,0.7286838719339555
341,0.7293499952402561,0.0,0.7289500533300015
342,0.7293548709445496,0.000793627960306,0.7288923621674298
343,0.7286065575427465,0.0,0.7284782665333235
344,0.7286460587571761,0.0026224541233488,0.7278544976065248
345,0.7293527433448288,0.0007133892871116,0.7279469639892339
346,0.7276762054106506,0.0006111464094478,0.7291194302829593
347,0.7277204223224482,0.0005412285884558,0.7297174001426989
348,0.728413038220249,0.0,0.7289642606257511
349,0.7289216316344663,0.0,0.7291368680056431
350,0.729449582696453,0.0003098192333085,0.7286960086952514
351,0.7306176276924813,0.0,0.7289207696786434
352,0.7300035274434106,0.0,0.7287866548533601
353,0.7289895256349218,0.0,0.7274764215919456
354,0.7291340443016594,0.000419607137054,0.7270475375850715
355,0.728154127489601,5.6891796590817216e-05,0.7275761168799627
356,0.7291417400629231,0.0011214749955523,0.7293144815781331
357,0.7288751909046722,0.0002323720712798,0.7269125997787065
358,0.7294901644486071,0.001654504035572,0.7292788350289114
359,0.7283438112893935,0.0023754784437771,0.727226606768462
360,0.7296939850918638,0.0,0.7283180670166766
361,0.7307104468946521,0.0,0.72851022785707
362,0.7290718453137267,0.0,0.7281434783856345
363,0.7295852146648163,1.987803630760305e-05,0.7291856003906962
364,0.7298765444149624,0.0008711342789104,0.7284693596904035
365,0.7287880774318993,0.0,0.72867208171681
366,0.7294162878661296,9.53973003839964e-05,0.727561345351716
367,0.7292076852656348,0.0,0.7259460711639102
368,0.7292956664439357,0.0,0.7298148614791009
369,0.7284278780420654,0.0001781556444389,0.7291440166061817
370,0.7292282954807137,0.0010447210029594,0.7284293817917478
371,0.729704681078234,0.0010020159752026,0.7281781555361181
372,0.7306607238753176,0.0,0.7292828145459905
373,0.7301717485741416,0.0007483311806135,0.7284661946390474
374,0.7313685576861019,0.0007172495298882,0.7277924709028469
375,0.7284509251462361,0.0,0.7281334138215573
376,0.7300934908263789,0.0,0.7294452470105927
377,0.7294074096759303,0.0006742094898481,0.7283053983748774
378,0.7314167680839436,0.0002007409035089,0.7292876843488676
379,0.7284215643459047,0.0,0.7294055611870983
380,0.728393038269613,0.0022406513872176,0.7294145267691816
381,0.7286362649468836,0.0005800048749135,0.7290457084921961
382,0.7271146593485517,0.0,0.7284156450877033
383,0.7287156975317147,0.0008156144221455,0.728072061296243
384,0.7284852173723756,0.0005069797786294,0.7296782373198563
385,0.7293976413009394,0.0004492439893432,0.7294047949546216
386,0.7295919009707742,0.0009382516298554,0.727319425005439
387,0.7311292133147469,0.0,0.7291282989324217
388,0.7302063637942509,0.0003328072372882,0.7292493235439472
389,0.7286819337809364,0.0,0.7274489049866995
390,0.7283633202457844,0.0008742171556133,0.7295299228454303
391,0.7297565515691731,8.654466300896186e-05,0.730578435698555
392,0.7279472966711799,0.0,0.7279291979308147
393,0.7311018861245887,1.9787407213469445e-05,0.7300336423898913
394,0.7304527649599896,0.0003037467535361,0.7267501844567783
395,0.7288070466676975,0.0009718333842768,0.7282694223286578
396,0.7275659852712453,0.0012898604245976,0.7316718621473045
397,0.7306358896550355,0.0010029026761507,0.7298805449741224
398,0.7291703749161512,0.0006080286220603,0.7288430106266259
399,0.7305256285539113,0.0008089887348198,0.729156423962518
400,0.7276962820636773,0.0,0.7294876851923248
401,0.7286942321800518,0.0,0.7293896843477342
402,0.7293017483832577,0.0,0.7292891734827177
403,0.7293463827578381,0.0001175637857307,0.7300575320606566
404,0.7288522341731282,0.0,0.7299745472054633
405,0.7299280470574887,0.0,0.7312255546207302
406,0.7282404741762926,0.0003409157704479,0.7283352541369696
407,0.7291686126011877,0.0010610519681763,0.7290876061139062
408,0.7294341851984548,0.0003517409149068,0.7288338682566387
409,0.7298312258813355,0.0,0.728797703685948
410,0.7300312994058996,0.0,0.7300987334810871
411,0.7281979399165067,0.0,0.7285839478613106
412,0.7277913653181429,0.0,0.7283484240739105
413,0.7306060537913109,0.0011592407476827,0.7290748138731039
414,0.7296635884619259,0.0001663899982038,0.728097959104563
415,0.7285856853939237,0.0018392605324934,0.7305304194772592
416,0.7308882213865365,0.0014078484669609,0.7287749223160088
417,0.7294556415258409,0.0006199996655023,0.7297296466594697
418,0.7305221615561457,0.0,0.7296568547705273
419,0.7294132803340259,0.0,0.7297319188778295
420,0.7314094072580317,0.0016276680655459,0.7290558479756505
421,0.7311087411611665,0.0005513595508422,0.7287627629336074
422,0.729109919229484,0.0,0.7300736243206486
423,0.730335937388157,0.0,0.728587637217831
424,0.7300152254460276,0.0014804217774947,0.7298092867894457
425,0.7307439641132144,0.0011716580030334,0.7286985478936668
426,0.7284158921543418,0.0004768831202694,0.7297436015949442
427,0.73007235013416,0.0014332490092379,0.7302342943699853
428,0.7304502062202508,0.0,0.7277373779359718
429,0.7276385253062179,0.0,0.7288592333965987
430,0.7282194893392149,0.0,0.7296181564147248
431,0.7273689987333603,0.0,0.7308685146972224
432,0.7291443071359156,0.000819059557387,0.7293932994059726
433,0.7301367392853958,0.0008703802723612,0.7282764938177454
434,0.7309270371409355,0.0005779381964209,0.7287480331538394
435,0.7295042579284989,0.0,0.7280727427749359
436,0.7310642617528902,0.001838986418292,0.7300240860937575
437,0.7280610278083438,0.0004084158642778,0.7288815697794168
438,0.7277432298864431,0.0,0.7313575832771663
439,0.7293965476861415,0.0,0.7301630641537761
440,0.729841643893217,0.0,0.7292238510439124
441,0.7294303667554234,0.0017216773556627,0.7312878653609665
442,0.7274011024627173,0.0,0.730236871795038
443,0.7293849075824841,0.0,0.7295688241354241
444,0.7281750411807317,0.0011642492444772,0.7300279054602986
445,0.7301546662893063,0.0009645248324084,0.7311236836507904
446,0.7298570750458129,0.0,0.7290307319408688
447,0.7285560800726283,0.0005776656556625,0.7297512524328087
448,0.7289875760008587,0.0,0.7305362800830831
449,0.7284477124555462,0.0006891065076535,0.7292255724276078
450,0.7294497299394016,0.0,0.7307610344160274
451,0.7304730344164158,0.0005983540682256,0.7299407858455537
452,0.7285376491088187,9.284765072150438e-05,0.7304633963599725
453,0.7300329047299118,0.0,0.7299805087490222
454,0.7290040836552613,0.001000580133024,0.7297307951254325
455,0.728746951500611,0.00013981679988,0.7314933780563762
456,0.7294382770321586,0.0010516218859644,0.7287985109578045
457,0.7285155481289334,0.0005812504490485,0.7303740855321978
458,0.7290026242052453,2.8858634825909553e-05,0.7311533607812719
459,0.7283638786772434,0.0012476772028619,0.7313463062879247
460,0.7315319647619882,0.000326264628788,0.7304289103558269
461,0.7296079862402833,0.0005380723625955,0.7301325318823426
462,0.7288784802395587,0.0,0.7297651093492428
463,0.7297976687175253,0.0,0.7310046776358254
464,0.7294768438163399,0.0002574334968088,0.7296875638077749
465,0.7293736853257372,0.0,0.7307450059037377
466,0.7302143046845536,0.0002242724272822,0.7297192466136321
467,0.7303631287537972,0.0002757880819521,0.7311550086038915
468,0.729080602955379,0.0,0.7315761369437611
469,0.7290407689215846,0.0013597315959099,0.7327419192965103
470,0.7293470185243173,0.0015260272145018,0.7308057204473136
471,0.7273256321159731,0.0014389488739771,0.7296412689464412
472,0.7281178452777498,0.0,0.7296051788419866
473,0.7310053936666326,0.0002490106971435,0.7307576203390603
474,0.7312889701719291,0.0,0.7315344379881594
475,0.7294004494781111,0.0008130219887263,0.7301356113817196
476,0.7302315255399631,0.0,0.7312879947602307
477,0.7299717017906905,0.0002906531954849,0.7306499617419555
478,0.7327448155038419,0.0004406472713101,0.7301828588541787
479,0.7307909926660608,0.0,0.7310999261824419
480,0.7295489832223853,3.954013941218382e-05,0.7322223113058535
481,0.7287255907073289,0.0009921679274939,0.7305364418998265
482,0.7280783036971195,0.0038994271759786,0.7301697353351642
483,0.729891832522692,0.0,0.7283144402203887
484,0.7289356370109881,0.0,0.7299793933201015
485,0.7282733529161224,0.0,0.7313735018773275
486,0.7290526526109253,0.0,0.7309496445313736
487,0.7286212963610011,0.0020327740096443,0.7324137088928343
488,0.7313936048691357,3.566549597021696e-05,0.7301608159403578
489,0.7305917218604604,0.0,0.7306366410048467
490,0.729705728331642,0.0007026818875453,0.73118853970936
491,0.7311972639812964,0.0,0.7308951163666136
492,0.7297983070195017,0.0008084254441383,0.7321894328122067
493,0.7288632733799735,0.0,0.7289485769718691
494,0.731251300528019,0.0014613750818023,0.7330641916752295
495,0.7302707053638817,0.0002101773744203,0.7319154331760334
496,0.7286981680353184,0.0014608264691874,0.7317744524043495
497,0.7295486943810089,0.0006892516419263,0.7325023382269151
498,0.7288670336751554,0.0,0.7304892305250053
499,0.7283634710670236,0.0,0.7303662072561495
500,0.7306760672149673,0.0017180632839062,0.733324106568483
501,0.7316629251773534,0.0,0.7315928495448082
502,0.7283585598325119,0.0,0.730885599873335
503,0.7303237155124692,0.0,0.7312108468732541
504,0.7291137225761045,0.0,0.7314572074895419
505,0.7292808586309094,0.0013489046636446,0.7302555964896009
506,0.729179208959883,0.0,0.7305268583459109
507,0.7289112309838897,0.0,0.7308080054744125
508,0.7298273622509619,0.0011774657953175,0.7307092044336166
509,0.7289515093760539,0.0,0.7331759272346698
510,0.7300565351876924,0.0,0.7296377209736696
511,0.7297394591219111,0.0004511932377216,0.7313312322328691
512,0.7295543680539416,0.0008646649112596,0.7294105664706593
513,0.7288893713082141,1.2085612360135164e-05,0.7303369707239433
514,0.729223782509135,0.000704903413665,0.7329765345062385
515,0.7305595639349769,0.0,0.7307941168457222
516,0.7303087087662231,0.0,0.7310682003975071
517,0.7288338552032478,0.0009510708781307,0.729691056018323
518,0.7299143616229233,0.0,0.7308034551481252
519,0.7305700353103136,0.0,0.730201295069673
520,0.7281528617752682,0.0003049840944542,0.7312492990779619
521,0.7303692461182171,0.0010426417086648,0.7304553668749968
522,0.7291668810363391,0.0,0.730688637014453
523,0.7304037223333258,0.0,0.7310237831681949
