time_s,freq_dev_hz
0.0,0.0
1.0,0.019639877644728188
2.0,0.03125234425815915
3.0,0.029413339031951757
4.0,0.02250458266271682
5.0,0.011244794444533746
6.0,-0.007819264753916588
7.0,-0.009573560373128398
8.0,0.008395503108142854
9.0,3.802947716735616e-05
10.0,0.003609170708123166
11.0,-0.0015188907380769834
12.0,-0.013716377063748286
13.0,-0.01063133895027768
14.0,-0.003492797837689743
15.0,0.004522727129314674
16.0,0.019851874452476714
17.0,0.013268733873905703
18.0,0.006500493361913939
19.0,0.0032126216168393285
20.0,-0.006122728161732649
21.0,-0.005773818880752124
22.0,-0.008175287095331107
23.0,0.0026903000988953707
24.0,-0.0041997255317927085
25.0,-0.007806940024273068
26.0,0.005282456023389948
27.0,-0.009803959547394214
28.0,-0.001562056150874458
29.0,-0.0007164309866092289
30.0,-0.0022000776462771654
31.0,-0.00020323758028517602
32.0,-0.00017366210459002218
33.0,-0.003960012557662207
34.0,0.0017796351066268201
35.0,-0.0012728412717888382
36.0,0.00630020065725212
37.0,-0.004869501116313568
38.0,-0.0005208643367415888
39.0,0.0005244616572230854
40.0,0.0026451201606514374
41.0,0.011685998429067368
42.0,-0.002365537700348419
43.0,-0.00592085593816849
44.0,-0.003955580051100416
45.0,-0.001538189817451574
46.0,-0.01644767539016989
47.0,-0.0017532750396509478
48.0,-0.0041476842438070705
49.0,-0.006482602587265518
50.0,0.005063723375835494
51.0,-0.012547328577672268
52.0,0.007330431725027786
53.0,-0.005048074212636866
54.0,-0.009676342015472184
55.0,-0.0011429595756640154
56.0,-0.010429394068873776
57.0,-0.004846034517969056
58.0,0.0001550418539419951
59.0,0.00021643914843050283
60.0,0.006076454599956982
61.0,0.005188980278525435
62.0,-0.008741040179192083
63.0,0.006965676934549414
64.0,-0.012439572066424986
65.0,0.004006162069067898
66.0,-0.00439444216850049
67.0,-0.016395115003187133
68.0,-0.0010579603495330936
69.0,0.0014140790280325888
70.0,0.0071199498335916545
71.0,0.004366514229552365
72.0,6.686926936172455e-05
73.0,-0.007601915983128649
74.0,-0.020589565929787224
75.0,-0.01920349170888791
76.0,0.0031231703825929102
77.0,0.006722020831588793
78.0,0.01609686005076494
79.0,0.00983581776519138
80.0,-0.009792065538110073
81.0,-0.020290368480557763
82.0,-0.004833080167643278
83.0,-0.00216727815868456
84.0,-0.0034819640993033474
85.0,-0.0003997745804995567
86.0,0.010182172914592336
87.0,0.0012817451856550477
88.0,-0.003937696101252719
89.0,-0.009942394151567502
90.0,-0.012321394491845439
91.0,-0.006916649495314342
92.0,0.006188888909712809
93.0,0.006304841903079783
94.0,-0.004958238653578473
95.0,-0.004062940064000209
96.0,0.0018634752155488599
97.0,-0.014208224405156678
98.0,-0.007280009014740685
99.0,0.003883612283122062
100.0,-0.0024019100265060267
101.0,0.00047382420528485625
102.0,-0.011674308248117438
103.0,-0.0046503733106662
104.0,-0.0030121756903089825
105.0,0.0008605770869118956
106.0,0.012094704803837786
107.0,0.00836421660312947
108.0,0.002685339802508402
109.0,-0.012253582312020672
110.0,-0.023075209626983728
111.0,-0.02612630152961204
112.0,-0.003374835253981967
113.0,0.005132890362986586
114.0,0.017549491163282305
115.0,0.015250443209229303
116.0,0.007694459899845185
117.0,-0.002529209313217873
118.0,-0.010066172978435706
119.0,-0.008784109794492956
120.0,0.005053855088608117
121.0,-0.006693066191596486
122.0,0.005905688647618312
123.0,-0.005632611179160474
124.0,-0.02537638865334202
125.0,-0.005811267342010762
126.0,0.02158481706793669
127.0,0.004214466521421656
128.0,-0.01512906434957939
129.0,-0.02502944352497538
130.0,-0.0038616590197748657
131.0,-0.0037351814265562666
132.0,0.0011101423541903799
133.0,0.0014107933997431488
134.0,-0.01930852247621795
135.0,0.004712359136225253
136.0,0.003576681287369432
137.0,0.002816584532019384
138.0,-0.014223318331452184
139.0,-0.004474610023827985
140.0,-0.0033911421736565472
141.0,0.004471396907135272
142.0,0.0008760624804926564
143.0,0.000747065037498551
144.0,-0.00510817842223954
145.0,-0.004510428927257948
146.0,-0.00465887680846544
147.0,-0.0068554232058559705
148.0,-0.00746688138292706
149.0,-0.0008414799649414384
150.0,0.01337408469682444
151.0,-0.01037344329567258
152.0,-0.00043550531403813153
153.0,-0.0009399307021507042
154.0,-0.0036529642260885176
155.0,-0.00881229427874608
156.0,0.013016631992655014
157.0,-0.01916954957004835
158.0,-0.015286986011127102
159.0,-1.5299376825428368e-05
160.0,0.007720263696024965
161.0,-0.0006836331908965931
162.0,-0.004379907741411948
163.0,-0.005147213837066733
164.0,-0.005998381588934176
165.0,-0.006312387853431023
166.0,0.0038224073808823533
167.0,-0.0029951403890393635
168.0,0.004579590780262599
169.0,-0.009811939551291893
170.0,-0.008079158927765118
171.0,0.0202054325537393
172.0,-2.3983094876722788e-05
173.0,-0.006641703001342147
174.0,-0.009780940129548998
175.0,-0.005304250277298195
176.0,-0.014545170264423923
177.0,-0.0071091982771132045
178.0,0.0025199987334190155
179.0,0.0004012842161627006
180.0,0.004449659795464633
181.0,0.01359679233726041
182.0,0.00538820206474
183.0,-0.013499096622402451
184.0,-0.02116084807309848
185.0,-0.017357109774243096
186.0,-0.009985181657505837
187.0,0.0018543207421428676
188.0,0.006492724620716928
189.0,-0.004387724866425913
190.0,-0.004215645683243174
191.0,-0.005624925308553852
192.0,-0.001940191628431176
193.0,-0.004981591718320466
194.0,-0.0016008260229871674
195.0,-0.013718017278665506
196.0,0.0023596631515543365
197.0,0.01106345941932485
198.0,0.0034766350089476816
199.0,-0.0017280667519603554
200.0,0.0002091104712986791
201.0,-0.0006725831566423146
202.0,-0.0016697029056111923
203.0,-0.0036454591830681338
204.0,0.010720102096684059
205.0,-0.00021161124848401158
206.0,-0.008763535649385368
207.0,-0.004723314097943021
208.0,-0.013196784374127635
209.0,-0.02029949391579855
210.0,0.000907347088836552
211.0,0.004210789354091027
212.0,0.005477103105162584
213.0,0.002648469743822268
214.0,-0.007830215772794968
215.0,-0.0015933554573677178
216.0,0.0030188824632393363
217.0,0.007807506089814176
218.0,-0.008554929559236868
219.0,8.345078641447401e-05
220.0,-0.002063552946305336
221.0,-0.006200245922356462
222.0,-0.018182801292268014
223.0,0.0030507511098942786
224.0,0.017648213698922
225.0,9.339040074607396e-05
226.0,-0.028913336940534773
227.0,-0.019561087675938893
228.0,-0.0012452823716335715
229.0,0.005459128950704439
230.0,-0.0013180984636962378
231.0,0.005320287612051722
232.0,0.0011371405194937623
233.0,-0.00841186723072651
234.0,-0.012022761214858235
235.0,-0.025349339191345077
236.0,-0.009981973301191882
237.0,0.00966033148901424
238.0,0.004757216836805966
239.0,0.015322777899640094
240.0,0.0022885661233562615
241.0,-0.0013913631410811256
242.0,-0.00830153304181458
243.0,-0.01574219902472418
244.0,-0.0020613533343061263
245.0,-0.01554578373100135
246.0,-0.007927097428779284
247.0,-0.011881948598990721
248.0,0.0029351068303951067
249.0,-7.147073415092464e-05
250.0,-0.005553595789342669
251.0,0.006715444900042833
252.0,0.007622022174120779
253.0,0.0031345822792072653
254.0,0.004833305758369377
255.0,-0.0014260504186380807
256.0,-0.009853787866578312
257.0,-0.011251814049078046
258.0,-0.013045557764412852
259.0,-0.009429462448169446
260.0,-0.009582348776506766
261.0,0.007696297003607633
262.0,0.0009741859277268006
263.0,0.0015395866403222769
264.0,-0.006459415670072577
265.0,0.0003372355160857765
266.0,0.01763176093703578
267.0,0.0017442645017151648
268.0,-0.022242971642636444
269.0,-0.021009105042244514
270.0,-0.013157453399124108
271.0,-0.01195636566064362
272.0,0.0033521444561346314
273.0,0.0015437805238560642
274.0,0.006624204633673969
275.0,0.0009153804023576129
276.0,-0.008420306809229228
277.0,-0.01684451268324283
278.0,-0.0055206515471750706
279.0,0.0033554897356014024
280.0,0.002997803093469642
281.0,-0.003261045514011407
282.0,0.014947493884709395
283.0,0.01788457417295497
284.0,-0.001439933871532073
285.0,-0.004608836140262973
286.0,-0.010240053036001395
287.0,-0.006907663918518381
288.0,0.0004120096268822593
289.0,-0.00882812006685274
290.0,-0.010381547394437973
291.0,-0.006732412774361762
292.0,-0.007804486209415096
293.0,0.00463471467376575
294.0,-0.0031258612785856066
295.0,-0.004116291546232276
296.0,-0.0030192738439605016
297.0,0.0034556248355466224
298.0,0.008950819353970019
299.0,-0.009108555332841828
300.0,-0.010755965724484895
301.0,0.006922183080231292
302.0,0.009508375504125866
303.0,-0.010486765098514095
304.0,-0.0019195873057231694
305.0,-0.017291577690530247
306.0,0.0010204493696575057
307.0,-0.005689484742532613
308.0,0.0018875766860615428
309.0,-0.0029622458279709996
310.0,0.008356646109084487
311.0,-0.0010815018611065597
312.0,-0.003974403325053277
313.0,0.0015288990674822145
314.0,-0.00643405264386665
315.0,-0.002520284083096236
316.0,-0.003415383969167518
317.0,0.0022786291164322847
